COD. ARTIC.;NOMBRE;STOCK;LISTA 1;LISTA 2;LISTA 3;LISTA 4;CATEGORIA
804;FLASH LED RGB 24 LEDS AUDIORITMICO;10,000;2438,29;2151,44;1864,58;2868,58;ARTICULOS VARIOS
805;BOLA MAGICA LED USB-MSD-MP3 C/ CONTROL REMOTO;0,0000;2549,12;2249,23;1949,33;2998,97;ARTICULOS VARIOS
806;FOCO LUZ GIRATORIA DE COLORES;30,000;576,32;542,42;508,52;440,72;ARTICULOS VARIOS
807;MINI LASER MULTIPUNTO CON TRIPODE;10,000;3989,93;3520,53;3051,13;4694,04;ARTICULOS VARIOS
808;JUEGO DE LUCES RGB 18;0,0000;1456,04;1323,68;1147,20;1764,91;ARTICULOS VARIOS
810;MONOPOD Selfies, disparador bluetooth EN EL BASTON;30,000;291,20;264,74;229,44;352,98;ARTICULOS VARIOS
811;MONOPOD SElfies, DISPARADOR BLUETOOTH + bastón. En;90,000;291,20;264,74;229,44;352,98;ARTICULOS VARIOS
812;MONOPOD SELFIE, BLUETOOTH Y ZOOM INCORPORADO;30,000;436,81;397,10;344,15;529,48;ARTICULOS VARIOS
813;BRAZALETE CELULAR;10,000;182,33;165,75;143,65;221,00;PLOTTER
814;SOPORTE PARA CELULAR CON BASE SUONO;20,000;775,82;730,18;684,55;593,27;SOPORTE PARA LED
816;SOPORTE GPS O CELULAR PINZA;20,000;391,17;352,05;293,38;488,96;ARTICULOS VARIOS
819;PORTA FOCO A 220V CON CORTE;10,000;60,17;54,70;47,40;72,94;ARTICULOS VARIOS
820;PORTA FOCO A 220V CON TECLA DE ENCENDIDO;10,000;84,23;102,10;76,58;127,63;ARTICULOS VARIOS
821;ADAPTADOR DISPLAY PORT  A HDMI HEMBRA;40,000;1485,14;1397,78;1310,42;1135,70;CABLE DE VIDEO
822;ADAPTADOR ENCHUFE MULTINORMA PATA PLANA OBLICUA;60,000;182,55;164,29;136,91;228,18;ARTICULOS VARIOS
825;LAMPARA DE ESTRELLAS, PILAS, USB O 220V;0,0000;728,02;661,84;573,59;882,46;ARTICULOS VARIOS
826;PICANA LINTERNA, LUZ LED CON DESCARGA ELECTRICA;10,000;728,02;661,84;573,59;882,46;ARTICULOS VARIOS
827;CARRY PARA DISCO 2.5 SATA 2.0 ;0,0000;1529,47;1439,51;1349,54;1169,60;ACCESORIO NOTEBOOK/TABLET
828;CARRY PARA DISCO 2.5 SATA 3.0 ;0,0000;2150,13;2023,65;1897,17;1644,22;ACCESORIO NOTEBOOK/TABLET
829;CONVERSOR DISCO 3.5 IDE - SATA INCLUYE FUENTE;10,000;2881,62;2712,11;2203,59;3390,14;ARTICULOS VARIOS
830;Control de Acceso Unitech - Lector de HuellaTeclad;0,0000;41334,81;38579,16;35823,50;33067,85;SEGURIDAD
831;CABLE USB A PIN 2.5 MM, PUNTA AMARILLA;10,000;242,73;228,45;185,61;285,56;ARTICULOS VARIOS
832;ARTICULOS VARIOS;10,000;0,00;0,00;0,00;0,00;ARTICULOS VARIOS
834;GUANTES DE LATEX X 100 UNIDADES;0,0000;411,40;363,00;314,60;484,00;ARTICULOS VARIOS
835;LAMPARA PROYECTOR SONY VPL-EX100;;;;;;
836;FOTOCOPIAS;10,000;0,00;0,00;0,00;0,00;ARTICULOS DE LIBRERIA
839;MF HP LASERJET COLOR PRO M182NW ;0,0000;66392,70;61966,52;57540,34;53114,16;IMPRESORA LASER
840;ORGANIZADOR DE CABLE GLC ORGAB-001 1U;0,0000;1499,19;1399,24;1299,30;1199,35;SERVIDOR
841;CARTUCHO HP 662 XL NEGRO;0,0000;1388,10;1261,91;1093,66;1093,66;CARTUCHO TINTA
842;CARTUCHO HP 57 COLOR;0,0000;1601,64;1456,04;1261,91;1261,91;CARTUCHO TINTA
844;CARTUCHO ALTER. HP 920 XL COLOR;20,000;606,82;571,12;464,04;713,90;CARTUCHO TINTA
845;CARTUCHO ALTER. HP 60 XL COLOR;80,000;2881,62;2712,11;2542,61;2203,59;CARTUCHO TINTA
847;CARTUCHO ALTER. EPSON 133 MAGENTA;0,0000;221,66;208,62;195,59;169,51;CARTUCHO TINTA
848;CARTUCHO ALTER. EPSON 133 CYAN;0,0000;221,66;208,62;195,59;169,51;CARTUCHO TINTA
849;CARTUCHO ALTER. EPSON 73 AMARILLO;50,000;221,66;208,62;195,59;169,51;CARTUCHO TINTA
850;CARTUCHO ALTER. EPSON 73 MAGENTA;40,000;221,66;208,62;195,59;169,51;CARTUCHO TINTA
851;CARTUCHO ALTER. EPSON 73 CYAN;50,000;221,66;208,62;195,59;169,51;CARTUCHO TINTA
852;BOTELLA EPSON 664 CYAN;140,000;1799,03;1679,09;1559,16;1439,22;CARTUCHO TINTA
853;BOTELLA EPSON 664 MAGENTA;80,000;1799,03;1679,09;1559,16;1439,22;CARTUCHO TINTA
854;BOTELLA EPSON 673 MAGENTA;10,000;730,76;664,32;575,76;575,76;CARTUCHO TINTA
855;BOTELLA HP GT52 AMARILLA;40,000;1941,81;1713,36;1484,91;2284,48;CARTUCHO TINTA
856;BOTELLA HP GT52 CIAN;80,000;1941,81;1713,36;1484,91;2284,48;CARTUCHO TINTA
857;BOTELLA HP GT52 MAGENTA;110,000;1941,81;1713,36;1484,91;2284,48;CARTUCHO TINTA
858;CARTUCHO ALTER. HP 951XL CYAN;20,000;664,99;625,87;586,76;508,52;CARTUCHO TINTA
859;CARTUCHO ALTER. HP 951XL AMARILLO;10,000;664,99;625,87;586,76;508,52;CARTUCHO TINTA
860;CARTUCHO EPSON 82 AMARILLO;40,000;587,27;533,88;462,69;462,69;CARTUCHO TINTA
861;CARTUCHO EPSON 82 CYAN LIGHT;20,000;587,27;533,88;462,69;462,69;CARTUCHO TINTA
862;CARTUCHO EPSON 82 MAGENTA LIGHT;10,000;587,27;533,88;462,69;462,69;CARTUCHO TINTA
863;CARTUCHO EPSON 195 CYAN;10,000;694,03;630,94;546,82;546,82;CARTUCHO TINTA
864;CARTUCHO EPSON 195 AMARILLO;10,000;694,03;630,94;546,82;546,82;CARTUCHO TINTA
865;CARTUCHO ALTER. EPSON 195/196 XL MAGENTA;90,000;443,33;417,25;391,17;339,01;CARTUCHO TINTA
866;CARTUCHO ALTER. EPSON 195/196 XL CYAN;130,000;443,33;417,25;391,17;339,01;CARTUCHO TINTA
868;CARTUCHO ALTER. EPSON 296 AMARILLO;120,000;1108,32;1043,12;977,93;847,54;CARTUCHO TINTA
869;CARTUCHO ALTER. EPSON 296 MAGENTA;100,000;1108,32;1043,12;977,93;847,54;CARTUCHO TINTA
870;CARTUCHO ALTER. EPSON 296 CYAN;140,000;1108,32;1043,12;977,93;847,54;CARTUCHO TINTA
871;CARTUCHO ALTER. EPSON 297 XL NEGRO;100,000;1108,32;1043,12;977,93;847,54;CARTUCHO TINTA
872;TINTA ALTER. EPSON 250ML MAGENTA;250,000;728,18;642,51;556,84;856,68;CARTUCHO TINTA
873;TINTA ALTER. EPSON 250ML CYAN;250,000;728,18;642,51;556,84;856,68;CARTUCHO TINTA
874;TINTA ALTER. EPSON 250ML AMARILLO;260,000;728,18;642,51;556,84;856,68;CARTUCHO TINTA
875;TINTA ALTER. EPSON 1L MAGENTA;70,000;2427,26;2284,48;2141,70;1856,14;CARTUCHO TINTA
876;TINTA ALTER. EPSON 1L CYAN;60,000;2427,26;2284,48;2141,70;1856,14;CARTUCHO TINTA
877;TINTA ALTER. EPSON 1L AMARILLO;110,000;2427,26;2284,48;2141,70;1856,14;CARTUCHO TINTA
878;TINTA ALTER. EPSON 1L MAGENTA LIGHT;40,000;2427,26;2141,70;1856,14;2855,60;CARTUCHO TINTA
879;TINTA ALTER. EPSON 1L CYAN LIGHT;40,000;2427,26;2141,70;1856,14;2855,60;CARTUCHO TINTA
880;AURICULAR XIAOMI MI TRUE EARBUDS BASIC 2 ;30,000;4107,29;3833,47;3559,65;3285,83;AURICULAR
881;AURICULAR MTK K3391 MANOS LIBRES BLUETOOTH SPORT;10,000;2912,71;2741,38;2227,37;3426,72;AURICULAR
882;SOPORTE INTELIGENTE GTC TBL-002;20,000;2659,96;2503,49;2347,02;2034,08;ACCESORIO CELULAR
883;"NB BANGHO GM-15Z10 15,6"" I5 10300 GTX 1650 4GB 16G";0,0000;234702,00;219055,20;203408,40;187761,60;NOTEBOOK
884;TONER ALTER. HP 58A S/CHIP M-428  M-404DW ;170,000;2184,53;2056,03;1927,53;1670,53;CARTUCHO TONER
885;TONER ALTER. HP 312/352A AMARILLO LASERJET 126A;20,000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
886;TONER ALTER. HP 311/351A CYAN LASERJET 126A;20,000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
887;TONER ALTER. HP 313/353A MAGENTA LASERJET 126A;40,000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
889;TONER ALTER. HP 64A/90A;10,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
890;TONER ALTER. SAMSUNG 108 LASERJET 1640;90,000;2184,53;2056,03;1927,53;1670,53;CARTUCHO TONER
891;TONER ALTER. HP 540A/ 320A/ 210A NEGRO;20,000;2427,26;2284,48;2141,70;1856,14;CARTUCHO TONER
893;CABLE VGA M/M 2 MTRS NOGA;0,0000;194,15;176,50;132,37;220,60;CABLE DE VIDEO
894;CARGADOR AUTO 3.1A V8 DINAX;0,0000;443,33;417,25;391,17;339,01;PLOTTER
895;CARGADOR SEISA 3.0A;50,000;521,56;469,40;391,17;651,95;PLOTTER
896;AURICULAR M/L JBL S4200;10,000;443,33;391,17;339,01;521,56;AURICULAR
897;JOYSTICK SONY PS4 REPLICA EN BLISTER ;30,000;9583,67;8944,75;8305,84;7666,93;ACCESORIO GAMER
898;CONSOLA ONE 8 BIT 200 JUEGOS ;10,000;1253,48;1139,53;987,59;1139,53;ACCESORIO GAMER
899;TECLADO MINI INALAMBRICO P/ SMART/PS3/PS4;20,000;3103,28;2920,74;2738,19;2373,10;TECLADO
900;MICROFONO DINAX DYLAN INALAMBRICO;10,000;2105,80;1858,06;1610,32;2477,41;MICROFONO
901;"SOPORTE DINAX FIJO 26"" A 55""";20,000;1884,14;1773,30;1662,47;1440,81;SOPORTE PARA LED
902;"SOPORTE DINAX FIJO 32"" A 70""";10,000;3989,93;3755,23;3051,13;4694,04;SOPORTE PARA LED
903;"SOPORTE MOVIL 14"" A 55"" DOBLE BRAZO";10,000;3768,27;3546,61;3324,95;2881,62;SOPORTE PARA LED
904;"SOPORTE FIJO 26"" A 63""";0,0000;1662,47;1564,68;1466,89;1271,30;SOPORTE PARA LED
905;MOUSE GENIUS DX-110 USB ROJO;10,000;664,99;625,87;508,52;469,40;MOUSE
906;MOUSE LOGITECH M105 ROJO;30,000;1466,89;1369,10;1271,30;1271,30;MOUSE
907;MOUSE LOGITECH M105 NEGRO;0,0000;1466,89;1369,10;1271,30;1173,51;MOUSE
908;MOUSE LOGITECH M110 SILENT GRAY;0,0000;880,13;821,46;762,78;704,11;MOUSE
909;MOUSE LOGITECH M90 DARK MIDNIGHT GRAY;20,000;684,55;638,91;593,27;547,64;MOUSE
910;MOUSE LOGITECH G502 GAMING HERO;10,000;9779,25;9127,30;8475,35;7823,40;MOUSE
911;MOUSE REDRAGON M909 EMPEROR;0,0000;6845,48;6389,11;5932,75;5476,38;MOUSE
912;MOUSE REDRAGON M711 COBRA WHITE ;40,000;4302,87;4016,01;3729,15;3442,30;MOUSE
913;TECLADO GENIUS NUMPAD 100 USB;0,0000;1728,97;1627,27;1322,15;2034,08;TECLADO
914;TECLADO GENIUS KB-116 USB;0,0000;1329,98;1251,74;1017,04;938,81;TECLADO
915;WIFI USB TP-LINK ARCHER T2U NANO AC600 DUAL BAND;20,000;1760,27;1642,91;1525,56;1408,21;CONECTIVIDAD
916;ROUTER MERCUSYS  NW301R 2 ANTENAS 5DBI 300 MPS BY ;40,000;2542,61;2373,10;2203,59;2034,08;CONECTIVIDAD
917;ENTREGA A CUENTA;10,000;0,00;0,00;0,00;0,00;
918;AURICULAR INTERNO MICKEY;10,000;133,47;121,35;105,16;161,78;AURICULAR
919;CONVERSOR HDMI A VGA VIDEO;0,0000;1884,14;1773,30;1662,47;1440,81;CABLE DE VIDEO
920;CORREA PENDRIVE PARA CUELLO;100,000;130,39;117,35;97,79;162,99;ARTICULOS VARIOS
921;"FUNDA TABLET 7,8,9,10"" BUMPER ANTI GOLPES";30,000;364,09;342,67;321,26;278,42;ACCESORIO NOTEBOOK/TABLET
922;HUB GTC USB X4 HUG-013 2.0;40,000;849,54;799,57;749,60;649,65;CABLE DE DATOS
923;JOYSTICK PS4 BASE CARGADORA;10,000;2216,63;1955,85;1695,07;2607,80;ACCESORIO GAMER
924;LIMPIA LCD SPRAY;40,000;182,55;164,29;136,91;228,18;ARTICULOS VARIOS
925;TIRA LED 5M 3528 BLANCO FRIO INTERIOR;10,000;330,92;300,84;260,73;401,12;LED
926;TIRA LED 5M 5050 BLANCO FRIO EXTERIOR;20,000;496,38;451,25;391,08;601,68;LED
927;CCTV CABLE DERIVADOR 8 CAMARAS SEGURIDAD;150,000;531,99;500,70;469,40;406,82;SEGURIDAD
929;CABLE USB IPHONE 1M AAAA;110,000;664,99;625,87;586,76;508,52;CABLE DE DATOS
930;CABLE HDMI 10 MTRS MALLADO;0,0000;2105,80;1981,93;1858,06;1610,32;CABLE DE VIDEO
931;CABLE IMPRESORA 1.5M;40,000;443,33;417,25;391,17;339,01;PLOTTER
932;"HDD WD 3.5"" BLUE 500GB SATA 6 GBS 64 MB";0,0000;5867,55;5085,21;4694,04;6649,89;DISCO SATA Y USB
933;BLUETOOTH 2 EN 1 C/ CABLE 3.5 AUTO;0,0000;709,32;667,60;625,87;542,42;PLACA DE AUDIO Y DATOS
935;PENDRIVE 128GB KINGSTON EXODIA 3.2 DRX NEGRO;30,000;2784,21;2598,60;2412,98;2227,37;PENDRIVE
936;PENDRIVE 8GB DATA RIGHT USB;0,0000;485,45;456,90;428,34;371,23;PENDRIVE
938;PENDRIVE 32GB KINGSTON 3.2 DTX EXODIA ROJO;0,0000;835,26;779,58;723,89;668,21;PENDRIVE
939;PENDRIVE 16GB VERBATIN SLIDER BLACK;0,0000;970,90;913,79;856,68;742,46;PENDRIVE
941;PENDRIVE 32GB KINGSTON 3.2 DTX EXODIA NEGRO;0,0000;835,26;779,58;723,89;668,21;PENDRIVE
942;PENDRIVE 16GB SANDISK PINK CRUZER BLADE ;0,0000;856,68;799,57;742,46;685,34;PENDRIVE
943;PENDRIVE 32GB KINGSTON 3.2 DTX EXODIA BLANCO;0,0000;835,26;779,58;723,89;668,21;PENDRIVE
944;PENDRIVE 16GB SANDISK BLACK CRUZER BLADE ;0,0000;856,68;799,57;742,46;685,34;PENDRIVE
946;PENDRIVE 16GB SANDISK CRUZER GLIDE;0,0000;919,93;811,70;703,48;1082,27;PENDRIVE
947;PENDRIVE 32GB KINGSTON 3.2 DTX USB-C GEN 1 NEGRO;30,000;835,26;779,58;723,89;668,21;PENDRIVE
949;PENDRIVE 32GB KINGSTON DT100 G3 3.0 NEGRO;0,0000;1006,60;939,49;872,39;805,28;PENDRIVE
950;PENDRIVE 32GB KINGSTON 3.2 DTX EXODIA AZUL;0,0000;835,26;779,58;723,89;668,21;PENDRIVE
951;PENDRIVE 32GB KINGSTON KYSON 3.2 METALICO;0,0000;1606,28;1499,19;1392,11;1285,02;PENDRIVE
952;PENDRIVE 32GB KINGSTON 3.2 DTX EXODIA VERDE;0,0000;835,26;779,58;723,89;668,21;PENDRIVE
953;PENDRIVE 64GB KINSTON DT100 G3 3.0;0,0000;1499,19;1399,24;1299,30;1199,35;PENDRIVE
954;CINTA EMBALAJE TRANSPARENTE ADHESIVA 48MM X 100M;170,000;285,56;257,00;214,17;356,95;ARTICULOS VARIOS
955;PROTECTOR DE VOLTAJE FORZA FVP-1202B-A ZION BLANCO;10,000;2355,87;2198,81;2041,75;1884,70;ESTABILIZADOR/UPS
956;AURICULAR SONY T20 MANOS LIBRES;10,000;687,16;646,73;525,47;808,42;AURICULAR
957;PROTECTOR DE TENSION TRV PROTECH E-AUDIO-TV;0,0000;1606,28;1499,19;1392,11;1285,02;ESTABILIZADOR/UPS
958;SOPORTE INTELAID PROYECTOR 11E TECHO Y PARED UNIVE;10,000;1540,67;1495,36;1295,99;1993,82;SOPORTE PARA LED
959;MIRACAST G3 NETFLIX / YOUTUBE;0,0000;1616,47;1469,52;1273,58;1959,35;PLACA DE VIDEO
960;RAM HYPERX DDR4 16GB 3200MHZ HYPER FURY RGB;0,0000;17798,24;16429,14;15060,05;15060,05;RAM
961;PATCHERA GLC CE-4050 24 PORTS CAT6;0,0000;7067,61;6596,44;6125,26;5654,09;SERVIDOR
962;XEROX LASER PHASER 3020 WIFI;0,0000;25426,05;23730,98;22035,91;20340,84;IMPRESORA LASER
963;TONER ALTER. HP CF226A;50,000;1941,81;1827,58;1713,36;1484,91;CARTUCHO TONER
964;FUENTE TT SMART 700W 80 PLUS WHITE;20,000;14991,90;13992,44;12992,98;11993,52;FUENTE
965;FUENTE TT TR2 500W;30,000;9637,65;8995,14;8352,63;7710,12;FUENTE
966;COOLER FAN 80X80MM LED RGB;30,000;775,82;730,18;684,55;593,27;COOLER
967;PASTA TERMICA GRIS G60 JERINGA 4 GRAMOS;700,000;704,11;651,95;521,56;391,17;ARTICULOS VARIOS
968;JOYSTICK T-DAGGER T-TGP500 ARIES;20,000;2347,02;2190,55;2034,08;1877,62;ACCESORIO GAMER
969;ADAPTADOR USB 2.0 A RED LAN RJ45 ETHERNTET;10,000;1108,32;977,93;847,54;1303,90;CONECTIVIDAD
970;CABLE DE AUDIO STEREO 3.5 M/H 1.5M;20,000;288,16;271,21;254,26;220,36;CABLE DE AUDIO
971;PILA ENERGIZER ELEC. 312;0,0000;26,58;24,17;20,93;32,21;PILAS
972;PILA ENERGIZER ELEC. A76;0,0000;67,64;61,49;53,28;81,99;PILAS
973;DISPLAY 14.0 Slim 30 Pines Hp 240 G6 Nt140whm-n41;0,0000;26128,74;24386,82;22644,91;20902,99;REPUESTOS
974;DISPLAY NOTEBOOK MOD. LP154WX4;10,000;4696,25;4143,75;3591,25;5525,00;REPUESTOS
975;DISPLAY NOTEBOOK MOD. LTN154X3-L01-H (L5);10,000;4696,25;4143,75;3591,25;5525,00;REPUESTOS
976;FILM DE FUSOR HP 1010/1020/1102;30,000;1427,80;1285,02;1070,85;928,07;REPUESTOS
977;RODILLO DE PRESION HP 1010/1020/1102;0,0000;2868,58;2581,72;2151,44;3585,73;REPUESTOS
978;ROUTER NEXXT AMP300 ROMPE MUROS DE 300 MBPS;0,0000;2738,19;2555,64;2373,10;2190,55;CONECTIVIDAD
979;ROUTER NEXXT NYX300 DE 300MBPS;30,000;2151,44;2008,01;1864,58;1721,15;CONECTIVIDAD
980;EXT. DE RANGO NEXXT USB KRONOS 301 DE 300MBPS;0,0000;2738,19;2555,64;2373,10;2190,55;CONECTIVIDAD
981;WIFI USB NANO 2.0 150MPS ;0,0000;1219,15;1147,43;1075,72;932,29;CONECTIVIDAD
982;VIDEO ATI-SENTEY RADEON RX 570 4GB DDR5 256BIT DVI;0,0000;37161,15;34683,74;32206,33;42115,97;PLACA DE VIDEO
983;MICRO AMD RYZEN 5 5600G AM4 C/ VIDEO WITH WRAITH S;10,000;50852,10;47461,96;44071,82;40681,68;PROCESADOR
984;MOTHER AM4 ASUS PRIME X570-P;0,0000;34227,38;31945,55;29663,73;27381,90;MOTHERBOARD
985;LED VERBATIN CLASSIC BULB E27 14W/100W FRIA;10,000;132,37;120,33;104,29;160,45;LED
987;LED VERBATIN CLASSIC BULB E27 5W/40W FRIA;0,0000;66,18;60,17;52,14;80,22;LED
988;LED VERBATIN CLASSIC BULB E27 11W/75W FRIA;0,0000;92,66;84,23;73,00;112,31;LED
989;LED VERBATIN  CLASSIC BULB E27 9W/60W FRIA ;10,000;79,42;72,20;62,57;96,27;LED
990;LED VERBATIN  DICROICA VGU10 4,5W/50W FRIA;40,000;92,66;84,23;73,00;112,31;LED
991;VIDEO GF-PNY RTX 3060 12GB XLR8 GAMING REVEL EPIC-;0,0000;197540,85;184371,46;171202,07;158032,68;PLACA DE VIDEO
992;DIFERENCIA POR FORMA DE PAGO;40,000;0,00;0,00;0,00;0,00;
994;TECLADO ORIGINAL ACER ASPIRE 5733z-4851;10,000;4889,63;4237,68;3911,70;6519,50;ACCESORIO NOTEBOOK/TABLET
995;"FUNDA 7"" SAMSUNG TAB3 ";10,000;401,22;364,74;273,56;455,94;ACCESORIO NOTEBOOK/TABLET
996;"FUNDA SMARTBEE 10"" NEOPRENE TABLE/NETBOOK";70,000;856,68;771,01;642,51;1070,85;ACCESORIO NOTEBOOK/TABLET
997;ESCRITORIO GTC GTA-002 GAMER RGB;10,000;36408,90;34267,20;32125,50;27842,10;ACCESORIO GAMER
998;TONER ALTER. HP 17A C/ CHIP LASERJET M102/M1;140,000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
1000;CARTUCHO ALTER. HP 662 XL NEGRO;70,000;3103,28;2920,74;2738,19;2373,10;CARTUCHO TINTA
1001;CARTUCHO ALTER. HP 662 XL COLOR;130,000;3214,11;3025,05;2835,98;2457,85;CARTUCHO TINTA
1002;CARGADOR ONLY TIPO C ROJO 2A;0,0000;328,19;298,35;223,76;372,94;PLOTTER
1003;CARGADOR TIPO C 4.2A ;110,000;820,15;771,91;723,66;627,18;PLOTTER
1004;CARGADOR PORTATIL 20.000 MAH ;0,0000;1551,64;1369,10;1186,55;1825,46;PLOTTER
1005;CABLE HDMI 5 MTS MALLADO CON FILTRO;10,000;1108,32;1043,12;977,93;847,54;CABLE DE VIDEO
1006;COOLER INTEL SOCKET 775;0,0000;375,70;331,50;287,30;442,00;COOLER
1007;REFLECTOR LED 20W 220V LUZ BLANCA;0,0000;582,34;513,83;445,32;685,10;LED
1008;CARGADOR IPHONE X 2 EN 1;40,000;997,48;938,81;880,13;762,78;ACCESORIO CELULAR
1009;LECTOR DE TARJETA SY-662;0,0000;132,37;120,34;90,26;150,41;CABLE DE DATOS
1010;LECTOR DE TARJETA VARIAS;0,0000;260,78;234,70;195,59;325,98;CABLE DE DATOS
1011;DISPLAY NOTEBOOK MOD. LP154EW04 V.2;10,000;4884,10;4309,50;3734,90;5746,00;REPUESTOS
1012;DISPLAY NOTEBOOK MOD. LP154EW02 V.7;10,000;4884,10;4309,50;3734,90;5746,00;REPUESTOS
1013;DISPLAY NOTEBOOK MOD. B140XTN02;10,000;22702,02;21188,55;19675,08;18161,62;REPUESTOS
1014;DVR HILOOK CCTV 4 CH TURBO HD1080P H.264+ 204G-F1;0,0000;6853,44;6396,54;5939,65;5482,75;SEGURIDAD
1015;CAMARA PCBOX CCTV DOMO METALICO 3.6MM;0,0000;2570,04;2227,37;2056,03;2912,71;SEGURIDAD
1016;CABLE CCTV 10MTS CAMARAS VIDEO Y CORRIENTE;-10,000;1329,98;1251,74;1173,51;1017,04;SEGURIDAD
1017;CAMARA HILOOK CCTV BULLET 1 MP METAL B110-M;0,0000;1927,53;1799,03;1670,53;1542,02;SEGURIDAD
1018;CHROMECAST 3;0,0000;8566,80;7995,68;7424,56;6853,44;ARTICULOS VARIOS
1019;CAMARA DE SEGURIDAD FALSA;0,0000;782,34;704,11;586,76;977,93;SEGURIDAD
1020;WINDOWS 10 PRO 64 BITS SPA. ;20,000;26557,08;26557,08;26557,08;24343,99;SOFTWARE
1021;"MORRAL NOTEBOOK 15,6"" CDTEK NEOPRENE NEGRO";0,0000;1334,99;1177,94;1020,88;1570,58;ACCESORIO NOTEBOOK/TABLET
1022;BALANZA DIGITAL DE PRECISION;10,000;1662,47;1564,68;1466,89;1271,30;ARTICULOS VARIOS
1023;"MONITOR SAMSUNG 24"" T350H";10,000;39621,45;36980,02;34338,59;31697,16;MONITOR
1024;PROYECTOR BENQ MX536 XGA PROFESIONAL PRESENTACIONE;0,0000;103872,45;96947,62;90022,79;83097,96;PROYECTOR
1025;MICRO AMD RYZEN 5 3600XT AM4 4.5GHZ 6 CORE;0,0000;44593,38;44593,38;44593,38;44593,38;PROCESADOR
1026;MOTHER 1151 V.2 MSI H310CM-HDV DDR4;0,0000;10952,76;10222,58;9492,39;8762,21;MOTHERBOARD
1027;FICHA RJ45 X 100 CAT 5;-10,000;953,15;897,08;841,02;728,88;CONECTIVIDAD
1028;PROYECTOR EPSON POWERLITE 880HD FHD 3300L;0,0000;156344,10;145921,16;135498,22;125075,28;PROYECTOR
1029;MOTHER 1200 ASUS PRIME H510M-E;20,000;17407,07;16246,59;15086,12;13925,65;MOTHERBOARD
1030;TONER ALTER. SAMSUNG 203L;100,000;3398,16;3198,27;2998,38;2598,60;CARTUCHO TONER
1031;CARTUCHO ALTER. HP 122 XL COLOR;100,000;2881,62;2712,11;2542,61;2203,59;CARTUCHO TINTA
1032;CARTUCHO ALTER. HP 122 XL NEGRO;100,000;2438,29;2294,86;2151,44;1864,58;CARTUCHO TINTA
1033;CARTUCHO ALTER. HP 74 XL ;20,000;2881,62;2542,61;2203,59;3390,14;CARTUCHO TINTA
1034;CARTUCHO ALTER. HP 75 XL ;30,000;3103,28;2920,74;2373,10;3650,92;CARTUCHO TINTA
1035;CARTUCHO ALTER. HP 92 XL ;50,000;2770,79;2607,80;2444,81;2118,84;CARTUCHO TINTA
1036;CARTUCHO ALTER. HP 93 XL ;10,000;3103,28;2920,74;2373,10;3650,92;CARTUCHO TINTA
1037;TECLADO T-DAGGER T-TGK106 TANKER RAINBOW;10,000;2738,19;2555,64;2373,10;2190,55;TECLADO
1038;PARLANTE GENIUS SP-U115 NEGRO USB ;0,0000;1650,54;1456,36;1262,18;1941,81;PARLANTE USB
1039;MOUSE T-DAGGER T-TGM301 RGB LIEUTENANT;0,0000;2347,02;2190,55;2034,08;1877,62;MOUSE
1040;PARLANTE CH-222P;0,0000;639,77;581,62;504,08;775,49;PARLANTE PORTATIL
1041;"PARLANTE BLUETOOTH HOUSE DX 800W 12""";0,0000;19558,50;18254,60;16950,70;15646,80;PARLANTE PORTATIL
1042;PARLANTE GTC SPG-125R BLUETOOTH ROJO;50,000;3883,62;3655,17;3426,72;2969,82;PARLANTE PORTATIL
1043;PARLANTE GTC SPG-125Z BLUETOOTH AZUL;50,000;3883,62;3655,17;3426,72;2969,82;PARLANTE PORTATIL
1044;PARLANTE GTC SPG-126N BLUETOOTH IMPER. NEGRO;20,000;6310,88;5939,65;5568,42;4825,96;PARLANTE PORTATIL
1045;MICROFONO MINI CORBATERO;40,000;487,66;458,97;430,29;372,92;MICROFONO
1046;CARGADOR V8 3.1A TIME;0,0000;731,49;688,46;645,43;559,37;PLOTTER
1047;CCTV FUENTE DE ALIMENTACION P/CAMARAS Y TIRA LED 1;0,0000;1108,32;1043,12;977,93;847,54;SEGURIDAD
1048;CONTROL REMOTO TIRAS LED RGB;10,000;154,98;140,89;122,10;187,85;LED
1049;VELADOR PLEGABLE LED RECARGABLE 14 LED 2 INTENSIDA;20,000;299,48;272,25;235,95;363,00;LED
1050;LAMPARA LUZ STAR MASTER ;10,000;1329,98;1251,74;1173,51;1017,04;LED
1051;CABLE DE AUDIO STEREO 3.5 A 2 RCA 5 MTS;10,000;598,49;563,28;528,08;457,67;CABLE DE AUDIO
1052;PILA 1220 CON CONECTORES;290,000;428,34;342,67;308,40;257,00;PILAS
1053;CABLE DE AUDIO STEREO 3.5 A  3.5 MANOS LIBRES;40,000;288,16;271,21;254,26;220,36;CABLE DE AUDIO
1054;"HDD WD 3.5"" BLUE 2TB SATA 6 GBS 64 MB";0,0000;10366,01;9674,94;8983,87;8292,80;DISCO SATA Y USB
